Pokédex Number,Pokémon Name,Types,Image URL,Abilities,Moves,Description
434.0,Stunky,"['Poison', 'Dark']",https://img.pokemondb.net/sprites/home/normal/2x/stunky.jpg,"['stench', 'aftermath', 'keen-eye']","['scratch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'flamethrower', 'dig', 'toxic', 'screech', 'double-team', 'smokescreen', 'haze', 'focus-energy', 'smog', 'fire-blast', 'swift', 'poison-gas', 'explosion', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'torment', 'memento', 'facade', 'taunt', 'helping-hand', 'knock-off', 'snatch', 'secret-power', 'astonish', 'poison-tail', 'natural-gift', 'feint', 'payback', 'assurance', 'punishment', 'sucker-punch', 'toxic-spikes', 'poison-jab', 'dark-pulse', 'night-slash', 'nasty-plot', 'shadow-claw', 'defog', 'gunk-shot', 'captivate', 'hone-claws', 'venoshock', 'flame-burst', 'sludge-wave', 'acid-spray', 'foul-play', 'round', 'hex', 'incinerate', 'tail-slap', 'snarl', 'belch', 'play-rough', 'confide', 'venom-drench', 'throat-chop', 'lash-out', 'corrosive-gas', 'tera-blast', 'trailblaze', 'temper-flare']","Though it can carry heavier people and Pokémon, it can only drift along the wind, so its destination is effectively random. The gas inside its body is thought to be composed of souls."
435.0,Skuntank,"['Poison', 'Dark']",https://img.pokemondb.net/sprites/home/normal/2x/skuntank.jpg,"['stench', 'aftermath', 'keen-eye']","['scratch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'roar', 'flamethrower', 'hyper-beam', 'strength', 'fire-spin', 'dig', 'toxic', 'screech', 'double-team', 'smokescreen', 'haze', 'focus-energy', 'fire-blast', 'swift', 'poison-gas', 'explosion', 'fury-swipes', 'rest', 'super-fang', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'torment', 'memento', 'facade', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'poison-tail', 'natural-gift', 'feint', 'payback', 'assurance', 'sucker-punch', 'toxic-spikes', 'poison-jab', 'dark-pulse', 'night-slash', 'giga-impact', 'nasty-plot', 'shadow-claw', 'defog', 'gunk-shot', 'captivate', 'hone-claws', 'venoshock', 'sludge-wave', 'acid-spray', 'foul-play', 'round', 'hex', 'incinerate', 'tail-slap', 'snarl', 'belch', 'play-rough', 'confide', 'venom-drench', 'throat-chop', 'burning-jealousy', 'lash-out', 'corrosive-gas', 'tera-blast', 'trailblaze', 'temper-flare']","It keeps one or both of its ears curled up at all times. It unrolls them on opponents as an attack, or on the ground to jump. It is strong enough to break boulders."
436.0,Bronzor,"['Steel', 'Psychic']",https://img.pokemondb.net/sprites/home/normal/2x/bronzor.jpg,"['levitate', 'heatproof', 'heavy-metal']","['tackle', 'body-slam', 'take-down', 'solar-beam', 'earthquake', 'toxic', 'confusion', 'psychic', 'hypnosis', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'dream-eater', 'flash', 'psywave', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'facade', 'helping-hand', 'trick', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'rock-tomb', 'metal-sound', 'signal-beam', 'extrasensory', 'iron-defense', 'calm-mind', 'rock-blast', 'gravity', 'gyro-ball', 'natural-gift', 'payback', 'heal-block', 'power-swap', 'guard-swap', 'rock-polish', 'power-gem', 'zen-headbutt', 'flash-cannon', 'trick-room', 'iron-head', 'stealth-rock', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'stored-power', 'ally-switch', 'hex', 'bulldoze', 'confide', 'psychic-terrain', 'speed-swap', 'stomping-tantrum', 'steel-beam', 'expanding-force', 'steel-roller', 'tera-blast', 'ice-spinner']","It sheds its fur twice a year to adapt to the seasons. Its winter fur is used to make clothing. Despite its timid nature, it is skilled at kicking opponents away. It gained a Normal/Fighting-typeMega Evolutionin generation VI."
437.0,Bronzong,"['Steel', 'Psychic']",https://img.pokemondb.net/sprites/home/normal/2x/bronzong.jpg,"['levitate', 'heatproof', 'heavy-metal']","['tackle', 'body-slam', 'take-down', 'psybeam', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'toxic', 'confusion', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'dream-eater', 'flash', 'psywave', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'rock-smash', 'facade', 'helping-hand', 'trick', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'weather-ball', 'rock-tomb', 'metal-sound', 'signal-beam', 'extrasensory', 'iron-defense', 'block', 'calm-mind', 'rock-blast', 'gravity', 'gyro-ball', 'natural-gift', 'payback', 'heal-block', 'power-swap', 'guard-swap', 'rock-polish', 'power-gem', 'giga-impact', 'zen-headbutt', 'flash-cannon', 'trick-room', 'iron-head', 'stealth-rock', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'stored-power', 'ally-switch', 'hex', 'bulldoze', 'confide', 'psychic-terrain', 'speed-swap', 'stomping-tantrum', 'body-press', 'steel-beam', 'expanding-force', 'steel-roller', 'meteor-beam', 'tera-blast', 'ice-spinner', 'hard-press', 'psychic-noise']","It can employ various types of incantations. It is sought after to bring happiness, ward off potential disasters, or make others fall in love, though it may inflict hallucinations or cause disasters itself when provoked."
438.0,Bonsly,['Rock'],https://img.pokemondb.net/sprites/home/normal/2x/bonsly.jpg,"['sturdy', 'rock-head', 'rattled']","['slam', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'low-kick', 'counter', 'rock-throw', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'harden', 'defense-curl', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'flail', 'protect', 'feint-attack', 'mud-slap', 'spikes', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'psych-up', 'uproar', 'facade', 'nature-power', 'helping-hand', 'role-play', 'brick-break', 'secret-power', 'fake-tears', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'mud-shot', 'covet', 'calm-mind', 'rock-blast', 'natural-gift', 'copycat', 'sucker-punch', 'rock-polish', 'power-gem', 'earth-power', 'stone-edge', 'captivate', 'stealth-rock', 'grass-knot', 'head-smash', 'smack-down', 'foul-play', 'after-you', 'round', 'bulldoze', 'confide', 'stomping-tantrum', 'tearful-look', 'tera-blast', 'trailblaze']","It commands murders of over a hundredMurkrowto hunt, collect food, and fight for it. It chases and punishes Murkrow that fail or desert it."
439.0,Mime Jr.,"['Psychic', 'Fairy']",https://img.pokemondb.net/sprites/home/normal/2x/mime-jr.jpg,"['soundproof', 'filter', 'technician']","['pound', 'double-slap', 'headbutt', 'psybeam', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'meditate', 'mimic', 'double-team', 'confuse-ray', 'barrier', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'encore', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'fake-out', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'trick', 'role-play', 'magic-coat', 'recycle', 'brick-break', 'skill-swap', 'snatch', 'secret-power', 'teeter-dance', 'tickle', 'signal-beam', 'iron-defense', 'covet', 'calm-mind', 'shock-wave', 'wake-up-slap', 'healing-wish', 'natural-gift', 'fling', 'copycat', 'sucker-punch', 'drain-punch', 'nasty-plot', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'round', 'stored-power', 'ally-switch', 'misty-terrain', 'confide', 'dazzling-gleam', 'infestation', 'psychic-terrain']","Its eyes have hypnotic properties. A fickle species, it will claw at anything it dislikes. It may attack its Trainer by the nose if not constantly fed."
440.0,Happiny,['Normal'],https://img.pokemondb.net/sprites/home/normal/2x/happiny.jpg,"['natural-cure', 'serene-grace', 'friend-guard']","['pound', 'headbutt', 'tackle', 'take-down', 'double-edge', 'flamethrower', 'counter', 'seismic-toss', 'solar-beam', 'thunder-wave', 'toxic', 'psychic', 'double-team', 'minimize', 'defense-curl', 'light-screen', 'metronome', 'fire-blast', 'soft-boiled', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'protect', 'sweet-kiss', 'mud-slap', 'icy-wind', 'endure', 'charm', 'rollout', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'present', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'hail', 'facade', 'helping-hand', 'recycle', 'endeavor', 'refresh', 'secret-power', 'hyper-voice', 'aromatherapy', 'covet', 'calm-mind', 'shock-wave', 'water-pulse', 'gravity', 'natural-gift', 'fling', 'copycat', 'last-resort', 'drain-punch', 'mud-bomb', 'zen-headbutt', 'captivate', 'grass-knot', 'round', 'echoed-voice', 'stored-power', 'incinerate', 'work-up', 'disarming-voice', 'draining-kiss', 'fairy-wind', 'confide', 'baby-doll-eyes', 'tera-blast', 'snowscape']","It cinches its waist with its tails to appear intimidating. A brutish species, it has a habit of stealing nests from other Pokémon."
441.0,Chatot,"['Normal', 'Flying']",https://img.pokemondb.net/sprites/home/normal/2x/chatot.jpg,"['keen-eye', 'tangled-feet', 'big-pecks']","['gust', 'fly', 'fury-attack', 'growl', 'sing', 'supersonic', 'peck', 'toxic', 'agility', 'night-shade', 'mimic', 'double-team', 'mirror-move', 'swift', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'uproar', 'heat-wave', 'torment', 'facade', 'taunt', 'role-play', 'secret-power', 'feather-dance', 'hyper-voice', 'air-cutter', 'aerial-ace', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'air-slash', 'nasty-plot', 'defog', 'captivate', 'chatter', 'ominous-wind', 'synchronoise', 'round', 'echoed-voice', 'work-up', 'hurricane', 'parting-shot', 'play-rough', 'boomburst', 'confide']",It has an orb in its mouth that rings whenever it moves. It shakes the orb to emit high-frequency sounds to deter opponents.
442.0,Spiritomb,"['Ghost', 'Dark']",https://img.pokemondb.net/sprites/home/normal/2x/spiritomb.jpg,"['pressure', 'infiltrator']","['body-slam', 'disable', 'psybeam', 'hyper-beam', 'toxic', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'smokescreen', 'confuse-ray', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'spite', 'protect', 'scary-face', 'feint-attack', 'destiny-bond', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'torment', 'will-o-wisp', 'memento', 'facade', 'taunt', 'helping-hand', 'trick', 'skill-swap', 'imprison', 'grudge', 'snatch', 'secret-power', 'rock-tomb', 'silver-wind', 'extrasensory', 'calm-mind', 'shock-wave', 'water-pulse', 'natural-gift', 'payback', 'embargo', 'sucker-punch', 'dark-pulse', 'giga-impact', 'nasty-plot', 'shadow-sneak', 'trick-room', 'captivate', 'ominous-wind', 'wonder-room', 'psyshock', 'telekinesis', 'foul-play', 'round', 'stored-power', 'ally-switch', 'hex', 'quash', 'retaliate', 'snarl', 'phantom-force', 'confide', 'infestation', 'burning-jealousy', 'lash-out', 'poltergeist', 'tera-blast']","It sprays a poisonous fluid from its rear. The smell of the poison can spread up to 1.25 miles (2,010 m) away, lingers for up to a day, and can cause memory loss."
443.0,Gible,"['Dragon', 'Ground']",https://img.pokemondb.net/sprites/home/normal/2x/gible.jpg,"['sand-veil', 'rough-skin']","['swords-dance', 'cut', 'sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'bite', 'roar', 'flamethrower', 'strength', 'dragon-rage', 'earthquake', 'dig', 'toxic', 'double-team', 'fire-blast', 'swift', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'metal-claw', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'helping-hand', 'secret-power', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'dragon-claw', 'mud-shot', 'natural-gift', 'dragon-pulse', 'dragon-rush', 'earth-power', 'shadow-claw', 'thunder-fang', 'fire-fang', 'rock-climb', 'draco-meteor', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'round', 'incinerate', 'bulldoze', 'dragon-tail', 'confide', 'scale-shot', 'scorching-sands', 'tera-blast', 'dragon-cheer']","It fires poison from the tip of its tail, which is typically positioned over its head. The poison's smell becomes stronger the longer it is allowed to build up inside its body."
444.0,Gabite,"['Dragon', 'Ground']",https://img.pokemondb.net/sprites/home/normal/2x/gabite.jpg,"['sand-veil', 'rough-skin']","['swords-dance', 'cut', 'sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'roar', 'flamethrower', 'strength', 'dragon-rage', 'earthquake', 'dig', 'toxic', 'double-team', 'fire-blast', 'swift', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'metal-claw', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'facade', 'helping-hand', 'secret-power', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'dragon-claw', 'mud-shot', 'natural-gift', 'dragon-pulse', 'dragon-rush', 'power-gem', 'earth-power', 'shadow-claw', 'thunder-fang', 'fire-fang', 'rock-climb', 'draco-meteor', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'round', 'incinerate', 'bulldoze', 'dragon-tail', 'dual-chop', 'confide', 'laser-focus', 'breaking-swipe', 'scale-shot', 'scorching-sands', 'tera-blast', 'dragon-cheer']","It is said that, in ancient times, it had a mirror-like surface, and the pattern on its back held a mysterious power. It is commonly found in ancient ruins, though their relation is unclear."
445.0,Garchomp,"['Dragon', 'Ground']",https://img.pokemondb.net/sprites/home/normal/2x/garchomp.jpg,"['sand-veil', 'rough-skin']","['swords-dance', 'cut', 'sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'roar', 'flamethrower', 'surf', 'hyper-beam', 'strength', 'dragon-rage', 'earthquake', 'dig', 'toxic', 'double-team', 'fire-blast', 'swift', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'spikes', 'outrage', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'metal-claw', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'whirlpool', 'facade', 'helping-hand', 'brick-break', 'secret-power', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'dragon-claw', 'mud-shot', 'natural-gift', 'fling', 'poison-jab', 'aqua-tail', 'dragon-pulse', 'dragon-rush', 'power-gem', 'earth-power', 'giga-impact', 'shadow-claw', 'thunder-fang', 'fire-fang', 'rock-climb', 'draco-meteor', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'round', 'incinerate', 'bulldoze', 'dragon-tail', 'dual-chop', 'confide', 'laser-focus', 'brutal-swing', 'stomping-tantrum', 'liquidation', 'breaking-swipe', 'scale-shot', 'scorching-sands', 'tera-blast', 'dragon-cheer']","It can open portals to another world, and bring rain from them. Ancient civilizations revered it as a bringer of bountiful harvests."
446.0,Munchlax,['Normal'],https://img.pokemondb.net/sprites/home/normal/2x/munchlax.jpg,"['pickup', 'thick-fat', 'gluttony']","['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'whirlwind', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'flamethrower', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'counter', 'strength', 'solar-beam', 'thunderbolt', 'thunder', 'earthquake', 'fissure', 'dig', 'toxic', 'psychic', 'screech', 'double-team', 'defense-curl', 'metronome', 'self-destruct', 'lick', 'fire-blast', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'protect', 'belly-drum', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'charm', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'whirlpool', 'uproar', 'stockpile', 'swallow', 'facade', 'focus-punch', 'helping-hand', 'superpower', 'recycle', 'brick-break', 'snatch', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'fling', 'last-resort', 'seed-bomb', 'giga-impact', 'zen-headbutt', 'rock-climb', 'gunk-shot', 'captivate', 'after-you', 'round', 'chip-away', 'incinerate', 'retaliate', 'bulldoze', 'work-up', 'belch', 'confide', 'power-up-punch', 'high-horsepower', 'stomping-tantrum', 'tera-blast', 'trailblaze', 'chilling-water']","People often feel bad for it since it often cries to get moisture out of its system so it can be healthy. This is because if it gets too wet, it will die. Its sweat and tears actually have flavor."
